project,bug_id,tool,detected,rank,mrr,map,duration_seconds,execution_timestamp,comparison_timestamp,cpu_avg_percent,cpu_max_percent,memory_avg_bytes,memory_max_bytes,memory_limit_bytes,network_rx_total_bytes,network_tx_total_bytes,disk_read_total_bytes,disk_write_total_bytes,top@1,top@5,top@10
Collections,26,FlexFL,Yes,3.0,0.3333333333333333,0.3333333333333333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Collections,26,boostnsift,Yes,6.0,0.166667,0.166667,35.40445613861084,2025-11-18T16:30:27.172385,2025-12-22T16:51:28.653894,39.044,149.57,363205754.6,665321472.0,134861973094.0,806.0,0.0,0.0,0.0,0,0,1
Collections,26,buglocator,Yes,1.0,1.0,1.0,14.50354027748108,2025-11-18T16:30:14.211485,2025-12-22T16:51:28.653894,635.2,635.2,373817344.0,373817344.0,134861973094.0,536.0,0.0,0.0,0.0,1,1,1
Collections,26,locus,Yes,1.0,1.0,1.0,24.363141536712646,2025-12-10T13:56:49.841349,2025-12-22T16:51:28.653894,,,,,,,,,,1,1,1
Collections,27,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Collections,27,boostnsift,Yes,27.0,0.037037,0.037037,32.447572469711304,2025-11-18T16:30:46.981472,2025-12-22T16:51:28.653894,57.65,211.52,328047001.25,461373440.0,134861973094.0,806.0,0.0,0.0,,0,0,0
Collections,27,buglocator,Yes,20.0,0.05,0.05,10.152522802352903,2025-11-18T16:30:37.328107,2025-12-22T16:51:28.653894,560.53,560.53,317089382.0,317089382.0,134861973094.0,376.0,0.0,0.0,0.0,0,0,0
Collections,27,locus,Yes,26.0,0.038462,0.038462,24.472415924072266,2025-12-10T13:56:59.389238,2025-12-22T16:51:28.653894,,,,,,,,,,0,0,0
Collections,28,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Collections,28,boostnsift,Yes,2.0,0.5,0.5,34.97000980377197,2025-11-18T16:31:12.652797,2025-12-22T16:51:28.653894,84.35249999999999,192.27,231132364.5,431174451.0,134861973094.0,696.0,0.0,0.0,0.0,0,1,1
Collections,28,buglocator,Yes,6.0,0.166667,0.166667,16.07099723815918,2025-11-18T16:31:03.055366,2025-12-22T16:51:28.653894,112.665,225.33,95577702.0,191155404.0,134861973094.0,486.0,0.0,0.0,0.0,0,0,1
Collections,28,locus,Yes,7.0,0.142857,0.142857,27.77178430557251,2025-12-10T13:57:17.617722,2025-12-22T16:51:28.653894,,,,,,,,,,0,0,1
Compress,1,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Compress,1,boostnsift,Yes,3.0,0.333333,0.333333,12.448007345199583,2025-11-18T16:31:25.603751,2025-12-22T16:51:28.948576,149.94,299.25,266862591.5,280703795.0,134861973094.0,626.0,0.0,0.0,,0,1,1
Compress,1,buglocator,Yes,12.0,0.083333,0.083333,4.92560338973999,2025-12-17T14:21:27.373418,2025-12-22T16:51:28.948576,,,,,,,,,,0,0,0
Compress,1,locus,No,,0.0,0.0,16.503276824951172,2025-12-10T13:58:01.718543,2025-12-22T16:51:28.948576,,,,,,,,,,0,0,0
Compress,2,FlexFL,Yes,2.0,0.5,0.125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Compress,2,boostnsift,Yes,4.0,0.25,0.25,10.333867073059082,2025-11-18T16:33:48.406957,2025-12-22T16:51:28.948576,13.13,23.25,179673497.5,336592896.0,134861973094.0,736.0,0.0,0.0,,0,1,1
Compress,2,buglocator,Yes,52.0,0.019231,0.019231,5.518289566040039,2025-12-17T14:22:17.691662,2025-12-22T16:51:28.948576,,,,,,,,,,0,0,0
Compress,2,locus,No,,0.0,0.0,8.918004035949707,2025-12-10T13:59:00.027732,2025-12-22T16:51:28.948576,,,,,,,,,,0,0,0
Compress,3,FlexFL,Yes,3.0,0.3333333333333333,0.1111111111111111,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Compress,3,boostnsift,Yes,4.0,0.25,0.25,11.742435455322266,2025-11-18T16:36:05.994291,2025-12-22T16:51:28.948576,0.97,1.94,11487150.0,22974300.0,134861973094.0,486.0,0.0,0.0,0.0,0,1,1
Compress,3,buglocator,Yes,8.0,0.125,0.125,5.265149831771851,2025-12-17T14:23:13.851585,2025-12-22T16:51:28.948576,,,,,,,,,,0,0,1
Compress,3,locus,Yes,2.0,0.5,0.5,8.248049259185791,2025-12-10T14:00:28.224703,2025-12-22T16:51:28.948576,,,,,,,,,,0,1,1
Compress,4,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Compress,4,boostnsift,Yes,5.0,0.2,0.2,14.04408597946167,2025-11-18T16:38:49.952243,2025-12-22T16:51:28.948576,42.75,84.02,154392330.0,285736960.0,134861973094.0,736.0,0.0,0.0,0.0,0,1,1
Compress,4,buglocator,Yes,12.0,0.083333,0.083333,11.584620475769045,2025-12-17T14:24:52.259746,2025-12-22T16:51:28.948576,,,,,,,,,,0,0,0
Compress,4,locus,Yes,2.0,0.5,0.5,9.03555965423584,2025-12-10T14:02:22.228575,2025-12-22T16:51:28.948576,,,,,,,,,,0,1,1
Compress,5,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Compress,5,boostnsift,Yes,1.0,1.0,1.0,10.347935676574709,2025-11-18T16:41:05.609848,2025-12-22T16:51:28.948576,44.46,86.26,150685613.5,278606643.0,134861973094.0,516.0,0.0,0.0,0.0,1,1,1
Compress,5,buglocator,Yes,2.0,0.5,0.5,8.558919668197632,2025-12-17T14:26:53.022989,2025-12-22T16:51:28.948576,,,,,,,,,,0,1,1
Compress,5,locus,Yes,1.0,1.0,1.0,8.559771060943604,2025-12-10T14:04:00.632630,2025-12-22T16:51:28.948576,,,,,,,,,,1,1,1
Compress,6,FlexFL,Yes,1.0,1.0,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Compress,6,boostnsift,Yes,6.0,0.166667,0.166667,11.273033618927002,2025-11-18T16:41:17.240081,2025-12-22T16:51:28.948576,37.74,73.76,168254504.5,313629081.0,134861973094.0,736.0,0.0,0.0,0.0,0,0,1
Compress,6,buglocator,Yes,1.0,1.0,1.0,7.093310117721558,2025-12-17T14:26:51.829785,2025-12-22T16:51:28.948576,,,,,,,,,,1,1,1
Compress,6,locus,Yes,1.0,1.0,1.0,9.371432304382324,2025-12-10T14:04:07.366381,2025-12-22T16:51:28.948576,,,,,,,,,,1,1,1
Compress,7,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Compress,7,boostnsift,Yes,4.0,0.25,0.25,10.338562965393066,2025-11-18T16:41:26.481914,2025-12-22T16:51:28.948576,29.130000000000003,57.63,181592391.5,340472627.0,134861973094.0,736.0,0.0,0.0,,0,1,1
Compress,7,buglocator,Yes,2.0,0.5,0.5,10.310457468032835,2025-12-17T14:27:02.140298,2025-12-22T16:51:28.948576,,,,,,,,,,0,1,1
Compress,7,locus,Yes,1.0,1.0,1.0,8.715322017669678,2025-12-10T14:04:09.351745,2025-12-22T16:51:28.948576,,,,,,,,,,1,1,1
Compress,8,FlexFL,Yes,2.0,0.5,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Compress,8,boostnsift,Yes,1.0,1.0,1.0,10.65209937095642,2025-11-18T16:41:35.007774,2025-12-22T16:51:28.948576,11.145,19.31,181251604.0,339738624.0,134861973094.0,736.0,0.0,0.0,,1,1,1
Compress,8,buglocator,Yes,1.0,1.0,1.0,11.326291561126707,2025-12-17T14:27:04.349337,2025-12-22T16:51:28.948576,,,,,,,,,,1,1,1
Compress,8,locus,Yes,1.0,1.0,1.0,8.740162134170532,2025-12-10T14:04:16.110098,2025-12-22T16:51:28.948576,,,,,,,,,,1,1,1
Compress,9,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Compress,9,boostnsift,Yes,1.0,1.0,1.0,14.827692031860352,2025-11-18T16:41:47.643694,2025-12-22T16:51:28.948576,6.41,12.06,188942909.0,355152691.0,134861973094.0,736.0,0.0,0.0,0.0,1,1,1
Compress,9,buglocator,Yes,1.0,1.0,1.0,12.985557794570925,2025-12-17T14:27:15.125911,2025-12-22T16:51:28.948576,,,,,,,,,,1,1,1
Compress,9,locus,Yes,1.0,1.0,1.0,8.771958827972412,2025-12-10T14:04:18.128010,2025-12-22T16:51:28.948576,,,,,,,,,,1,1,1
Compress,10,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Compress,10,boostnsift,Yes,1.0,1.0,1.0,15.825299739837646,2025-11-18T16:31:37.596880,2025-12-22T16:51:28.948576,181.105,273.65,277872639.5,337536614.0,134861973094.0,696.0,0.0,0.0,,1,1,1
Compress,10,buglocator,Yes,1.0,1.0,1.0,8.688386678695679,2025-12-17T14:21:31.136325,2025-12-22T16:51:28.948576,,,,,,,,,,1,1,1
Compress,10,locus,Yes,1.0,1.0,1.0,18.51653409004211,2025-12-10T13:58:03.741050,2025-12-22T16:51:28.948576,,,,,,,,,,1,1,1
Compress,11,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Compress,11,boostnsift,Yes,1.0,1.0,1.0,15.979614973068236,2025-11-18T16:31:49.429802,2025-12-22T16:51:28.948576,37.545,53.83,183411671.0,306184192.0,134861973094.0,626.0,0.0,0.0,0.0,1,1,1
Compress,11,buglocator,Yes,1.0,1.0,1.0,8.33085012435913,2025-12-17T14:21:35.704330,2025-12-22T16:51:28.948576,,,,,,,,,,1,1,1
Compress,11,locus,Yes,3.0,0.333333,0.333333,8.92725419998169,2025-12-10T13:58:10.650653,2025-12-22T16:51:28.948576,,,,,,,,,,0,1,1
Compress,12,FlexFL,Yes,3.0,0.3333333333333333,0.3333333333333333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Compress,12,boostnsift,Yes,6.0,0.166667,0.166667,20.78432035446167,2025-11-18T16:32:06.025016,2025-12-22T16:51:28.948576,12.075,23.94,189320396.0,355257548.0,134861973094.0,736.0,0.0,0.0,0.0,0,0,1
Compress,12,buglocator,Yes,2.0,0.5,0.5,9.90454387664795,2025-12-17T14:21:41.040924,2025-12-22T16:51:28.948576,,,,,,,,,,0,1,1
Compress,12,locus,Yes,7.0,0.142857,0.142857,12.641147375106812,2025-12-10T13:58:16.386815,2025-12-22T16:51:28.948576,,,,,,,,,,0,0,1
Compress,13,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Compress,13,boostnsift,Yes,3.0,0.333333,0.333333,17.185917615890503,2025-11-18T16:32:21.348977,2025-12-22T16:51:28.948576,152.365,208.36,230948864.0,309329920.0,134861973094.0,626.0,0.0,0.0,0.0,0,1,1
Compress,13,buglocator,Yes,10.0,0.1,0.1,9.450293064117432,2025-12-17T14:21:45.154675,2025-12-22T16:51:28.948576,,,,,,,,,,0,0,1
Compress,13,locus,Yes,19.0,0.052632,0.052632,12.65552043914795,2025-12-10T13:58:23.310531,2025-12-22T16:51:28.948576,,,,,,,,,,0,0,0
Compress,14,FlexFL,Yes,2.0,0.5,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Compress,14,boostnsift,Yes,23.0,0.043478,0.043478,22.277974367141724,2025-11-18T16:32:39.417265,2025-12-22T16:51:28.948576,0.2133333333333333,0.43,115703370.66666669,323590553.0,134861973094.0,736.0,0.0,0.0,0.0,0,0,0
Compress,14,buglocator,Yes,5.0,0.2,0.2,10.753230810165403,2025-12-17T14:21:51.794210,2025-12-22T16:51:28.948576,,,,,,,,,,0,1,1
Compress,14,locus,Yes,5.0,0.2,0.2,9.12469744682312,2025-12-10T13:58:25.515810,2025-12-22T16:51:28.948576,,,,,,,,,,0,1,1
Compress,15,FlexFL,Yes,2.0,0.5,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Compress,15,boostnsift,Yes,3.0,0.333333,0.333333,15.074922323226929,2025-11-18T16:32:49.441602,2025-12-22T16:51:28.948576,10.385,18.61,170314956.5,317823385.0,134861973094.0,736.0,0.0,0.0,,0,1,1
Compress,15,buglocator,Yes,2.0,0.5,0.5,10.785157442092896,2025-12-17T14:21:55.939881,2025-12-22T16:51:28.948576,,,,,,,,,,0,1,1
Compress,15,locus,Yes,11.0,0.090909,0.090909,12.958887815475464,2025-12-10T13:58:36.274069,2025-12-22T16:51:28.948576,,,,,,,,,,0,0,0
Compress,16,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Compress,16,boostnsift,Yes,7.0,0.142857,0.142857,16.55066728591919,2025-11-18T16:33:03.853383,2025-12-22T16:51:28.948576,31.235,61.92,170430300.0,317194240.0,134861973094.0,736.0,0.0,0.0,0.0,0,0,1
Compress,16,buglocator,Yes,9.0,0.111111,0.111111,9.97226858139038,2025-12-17T14:22:01.766533,2025-12-22T16:51:28.948576,,,,,,,,,,0,0,1
Compress,16,locus,Yes,6.0,0.166667,0.166667,12.713284254074097,2025-12-10T13:58:38.233415,2025-12-22T16:51:28.948576,,,,,,,,,,0,0,1
Compress,17,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Compress,17,boostnsift,Yes,1.0,1.0,1.0,16.52687382698059,2025-11-18T16:33:18.331273,2025-12-22T16:51:28.948576,197.64,263.48,218680524.5,261514854.0,134861973094.0,696.0,0.0,0.0,0.0,1,1,1
Compress,17,buglocator,Yes,2.0,0.5,0.5,10.21720027923584,2025-12-17T14:22:06.157135,2025-12-22T16:51:28.948576,,,,,,,,,,0,1,1
Compress,17,locus,Yes,2.0,0.5,0.5,12.973987579345703,2025-12-10T13:58:49.252897,2025-12-22T16:51:28.948576,,,,,,,,,,0,1,1
Compress,18,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Compress,18,boostnsift,Yes,1.0,1.0,1.0,13.633601665496826,2025-11-18T16:33:27.794698,2025-12-22T16:51:28.948576,10.77,20.67,186856243.0,350958387.0,134861973094.0,736.0,0.0,0.0,,1,1,1
Compress,18,buglocator,Yes,1.0,1.0,1.0,10.406729459762571,2025-12-17T14:22:12.173316,2025-12-22T16:51:28.948576,,,,,,,,,,1,1,1
Compress,18,locus,Yes,2.0,0.5,0.5,12.867416143417358,2025-12-10T13:58:51.105153,2025-12-22T16:51:28.948576,,,,,,,,,,0,1,1
Compress,19,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Compress,19,boostnsift,Yes,4.0,0.25,0.25,14.54393982887268,2025-11-18T16:33:40.251696,2025-12-22T16:51:28.948576,13.135,26.05,216541429.0,409783500.0,134861973094.0,736.0,0.0,0.0,0.0,0,1,1
Compress,19,buglocator,Yes,3.0,0.333333,0.333333,9.734652996063232,2025-12-17T14:22:15.891843,2025-12-22T16:51:28.948576,,,,,,,,,,0,1,1
Compress,19,locus,Yes,6.0,0.166667,0.166667,12.790408611297607,2025-12-10T13:59:02.047860,2025-12-22T16:51:28.948576,,,,,,,,,,0,0,1
Compress,20,FlexFL,Yes,2.0,0.5,0.3888888888888888,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Compress,20,boostnsift,Yes,3.0,0.333333,0.333333,14.59556007385254,2025-11-18T16:34:00.899296,2025-12-22T16:51:28.948576,118.77,187.39,255642828.5,357249843.0,134861973094.0,696.0,0.0,0.0,0.0,0,1,1
Compress,20,buglocator,Yes,5.0,0.2,0.2,9.453590869903564,2025-12-17T14:22:25.345489,2025-12-22T16:51:28.948576,,,,,,,,,,0,1,1
Compress,20,locus,Yes,16.0,0.0625,0.0625,12.8418927192688,2025-12-10T13:59:12.874421,2025-12-22T16:51:28.948576,,,,,,,,,,0,0,0
Compress,21,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Compress,21,boostnsift,Yes,2.0,0.5,0.5,13.833251953125,2025-11-18T16:34:10.527350,2025-12-22T16:51:28.948576,7.76,13.49,191721635.5,360395571.0,134861973094.0,806.0,0.0,0.0,0.0,0,1,1
Compress,21,buglocator,Yes,1.0,1.0,1.0,10.355743169784546,2025-12-17T14:22:28.047460,2025-12-22T16:51:28.948576,,,,,,,,,,1,1,1
Compress,21,locus,Yes,7.0,0.142857,0.142857,16.85588765144348,2025-12-10T13:59:18.908413,2025-12-22T16:51:28.948576,,,,,,,,,,0,0,1
Compress,22,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Compress,22,boostnsift,Yes,1.0,1.0,1.0,20.19310736656189,2025-11-18T16:34:29.099448,2025-12-22T16:51:28.948576,49.696666666666665,131.52,164556526.66666666,377382502.0,134861973094.0,626.0,0.0,0.0,0.0,1,1,1
Compress,22,buglocator,Yes,9.0,0.111111,0.111111,10.022828578948976,2025-12-17T14:22:35.368372,2025-12-22T16:51:28.948576,,,,,,,,,,0,0,1
Compress,22,locus,Yes,12.0,0.083333,0.083333,16.818031311035156,2025-12-10T13:59:29.696866,2025-12-22T16:51:28.948576,,,,,,,,,,0,0,0
Compress,23,FlexFL,Yes,3.0,0.3333333333333333,0.3333333333333333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Compress,23,boostnsift,Yes,28.0,0.035714,0.035714,15.978402137756348,2025-11-18T16:34:37.425486,2025-12-22T16:51:28.948576,19.055,36.35,216111513.5,409154355.0,134861973094.0,736.0,0.0,0.0,0.0,0,0,0
Compress,23,buglocator,Yes,2.0,0.5,0.5,9.96325182914734,2025-12-17T14:22:38.010766,2025-12-22T16:51:28.948576,,,,,,,,,,0,1,1
Compress,23,locus,Yes,3.0,0.333333,0.333333,16.52058982849121,2025-12-10T13:59:35.434003,2025-12-22T16:51:28.948576,,,,,,,,,,0,1,1
Compress,24,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Compress,24,boostnsift,Yes,2.0,0.5,0.5,13.491553544998167,2025-11-18T16:34:51.328272,2025-12-22T16:51:28.948576,30.534999999999997,55.16,180218757.0,332608307.0,134861973094.0,736.0,0.0,0.0,0.0,0,1,1
Compress,24,buglocator,Yes,2.0,0.5,0.5,9.980005741119385,2025-12-17T14:22:45.348434,2025-12-22T16:51:28.948576,,,,,,,,,,0,1,1
Compress,24,locus,Yes,2.0,0.5,0.5,16.61793279647827,2025-12-10T13:59:46.319690,2025-12-22T16:51:28.948576,,,,,,,,,,0,1,1
Compress,25,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Compress,25,boostnsift,Yes,4.0,0.25,0.25,17.23131012916565,2025-11-18T16:35:06.273528,2025-12-22T16:51:28.948576,24.526666666666667,71.86,132484082.0,373397913.0,134861973094.0,736.0,0.0,0.0,0.0,0,1,1
Compress,25,buglocator,Yes,1.0,1.0,1.0,9.783440351486206,2025-12-17T14:22:47.794258,2025-12-22T16:51:28.948576,,,,,,,,,,1,1,1
Compress,25,locus,Yes,2.0,0.5,0.5,16.813344717025757,2025-12-10T13:59:52.251883,2025-12-22T16:51:28.948576,,,,,,,,,,0,1,1
Compress,26,FlexFL,Yes,2.0,0.5,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Compress,26,boostnsift,Yes,1.0,1.0,1.0,19.92424249649048,2025-11-18T16:35:20.473953,2025-12-22T16:51:28.948576,27.78,80.36,126905657.66666669,357983846.0,134861973094.0,736.0,0.0,0.0,0.0,1,1,1
Compress,26,buglocator,Yes,1.0,1.0,1.0,12.74918508529663,2025-12-17T14:22:58.097669,2025-12-22T16:51:28.948576,,,,,,,,,,1,1,1
Compress,26,locus,Yes,1.0,1.0,1.0,16.94768261909485,2025-12-10T14:00:03.271901,2025-12-22T16:51:28.948576,,,,,,,,,,1,1,1
Compress,27,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Compress,27,boostnsift,Yes,4.0,0.25,0.25,19.283854722976685,2025-11-18T16:35:33.857874,2025-12-22T16:51:28.948576,32.080000000000005,79.12,241944930.66666663,358088704.0,134861973094.0,806.0,0.0,0.0,0.0,0,1,1
Compress,27,buglocator,Yes,3.0,0.333333,0.333333,11.864389896392822,2025-12-17T14:22:59.658698,2025-12-22T16:51:28.948576,,,,,,,,,,0,1,1
Compress,27,locus,Yes,5.0,0.2,0.2,16.755295753479004,2025-12-10T14:00:09.011790,2025-12-22T16:51:28.948576,,,,,,,,,,0,1,1
Compress,28,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Compress,28,boostnsift,Yes,6.0,0.166667,0.166667,15.6912682056427,2025-11-18T16:35:44.720937,2025-12-22T16:51:28.948576,10.495,18.7,179977584.0,336907468.0,134861973094.0,736.0,0.0,0.0,0.0,0,0,1
Compress,28,buglocator,Yes,1.0,1.0,1.0,10.488655805587769,2025-12-17T14:23:08.586378,2025-12-22T16:51:28.948576,,,,,,,,,,1,1,1
Compress,28,locus,Yes,4.0,0.25,0.25,16.694965600967407,2025-12-10T14:00:19.971472,2025-12-22T16:51:28.948576,,,,,,,,,,0,1,1
Compress,29,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Compress,29,boostnsift,Yes,1.0,1.0,1.0,15.298252820968628,2025-11-18T16:35:58.358635,2025-12-22T16:51:28.948576,84.39,146.49,249403801.5,371195904.0,134861973094.0,696.0,0.0,0.0,0.0,1,1,1
Compress,29,buglocator,Yes,1.0,1.0,1.0,12.928216457366943,2025-12-17T14:23:12.586964,2025-12-22T16:51:28.948576,,,,,,,,,,1,1,1
Compress,29,locus,Yes,1.0,1.0,1.0,21.29333519935608,2025-12-10T14:00:30.309769,2025-12-22T16:51:28.948576,,,,,,,,,,1,1,1
Compress,30,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Compress,30,boostnsift,Yes,25.0,0.04,0.04,18.349666595458984,2025-11-18T16:36:22.696682,2025-12-22T16:51:28.948576,30.873333333333335,56.67,138352612.33333334,359766425.0,134861973094.0,626.0,0.0,0.0,0.0,0,0,0
Compress,30,buglocator,Yes,16.0,0.0625,0.0625,12.626779794692991,2025-12-17T14:23:25.213796,2025-12-22T16:51:28.948576,,,,,,,,,,0,0,0
Compress,30,locus,Yes,28.0,0.035714,0.035714,21.05238175392151,2025-12-10T14:00:49.281984,2025-12-22T16:51:28.948576,,,,,,,,,,0,0,0
Compress,31,FlexFL,Yes,2.0,0.5,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Compress,31,boostnsift,Yes,6.0,0.166667,0.166667,23.653705835342407,2025-11-18T16:36:38.600390,2025-12-22T16:51:28.948576,8.8225,32.61,176108339.0,346134937.0,134861973094.0,806.0,0.0,0.0,0.0,0,0,1
Compress,31,buglocator,Yes,3.0,0.333333,0.333333,11.979122877120972,2025-12-17T14:23:25.830765,2025-12-22T16:51:28.948576,,,,,,,,,,0,1,1
Compress,31,locus,Yes,3.0,0.333333,0.333333,20.969306230545044,2025-12-10T14:00:51.283707,2025-12-22T16:51:28.948576,,,,,,,,,,0,1,1
Compress,32,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Compress,32,boostnsift,Yes,1.0,1.0,1.0,22.495893478393555,2025-11-18T16:36:53.360633,2025-12-22T16:51:28.948576,13.746666666666664,35.26,131498420.66666669,366372454.0,134861973094.0,806.0,0.0,0.0,0.0,1,1,1
Compress,32,buglocator,Yes,1.0,1.0,1.0,10.145935297012327,2025-12-17T14:23:35.359780,2025-12-22T16:51:28.948576,,,,,,,,,,1,1,1
Compress,32,locus,Yes,1.0,1.0,1.0,20.878814935684204,2025-12-10T14:01:10.165866,2025-12-22T16:51:28.948576,,,,,,,,,,1,1,1
Compress,33,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Compress,33,boostnsift,Yes,2.0,0.5,0.5,17.94579005241394,2025-11-18T16:37:06.103792,2025-12-22T16:51:28.948576,12.805,22.7,187034500.5,351168102.0,134861973094.0,736.0,0.0,0.0,0.0,0,1,1
Compress,33,buglocator,Yes,18.0,0.055556,0.055556,10.383860111236572,2025-12-17T14:23:36.214679,2025-12-22T16:51:28.948576,,,,,,,,,,0,0,0
Compress,33,locus,Yes,9.0,0.111111,0.111111,20.865458250045776,2025-12-10T14:01:12.154095,2025-12-22T16:51:28.948576,,,,,,,,,,0,0,1
Compress,34,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Compress,34,boostnsift,Yes,10.0,0.1,0.1,16.770453929901123,2025-11-18T16:37:22.896627,2025-12-22T16:51:28.948576,29.790000000000003,57.02,183967416.0,345191219.0,134861973094.0,736.0,0.0,0.0,0.0,0,0,1
Compress,34,buglocator,Yes,5.0,0.2,0.2,13.59084439277649,2025-12-17T14:23:48.950677,2025-12-22T16:51:28.948576,,,,,,,,,,0,1,1
Compress,34,locus,Yes,1.0,1.0,1.0,20.888227224349976,2025-12-10T14:01:31.059099,2025-12-22T16:51:28.948576,,,,,,,,,,1,1,1
Compress,35,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Compress,35,boostnsift,Yes,1.0,1.0,1.0,20.523482084274292,2025-11-18T16:37:40.360369,2025-12-22T16:51:28.948576,79.98499999999999,140.14,244003634.5,372034764.0,134861973094.0,696.0,0.0,0.0,0.0,1,1,1
